,track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,genres_list,genres_grouped,genres_final,year
6491,3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,3,72,False,Carly Rae Jepsen,70,5140332,,29blfJv8AddJrjuG3DpE13,Kiss (Deluxe),2012-01-01,15,album,3.22,[],['unknown'],unknown,2012
6492,1FaHPLv48VjsTkPCQOH7bv,Carmen,9,61,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,4.14,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6493,6LLkQ3Y2AwclM0tHzxiYAb,Carmen,9,41,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",4F5dVhgk569Du5cLfal3t5,Born To Die (Deluxe Version),2012-01-01,15,album,4.14,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6494,4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),3,69,False,Ne-Yo,80,10217787,,4HPdvrPf9RGfJ2hNYrODpC,R.E.D. (Deluxe Edition),2012-01-01,17,album,4.19,[],['unknown'],unknown,2012
6495,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,6,81,False,Of Monsters and Men,69,3615053,folk pop,4p9dVvZDaZliSjTCbFRhJy,My Head Is An Animal,2012-01-01,12,album,4.44,['folk pop'],['other'],other,2012
6496,4MDpkzAyG2X0dmtOU0ZESX,Lolita,14,58,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.66,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6497,0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,6,63,False,Maroon 5,85,45771951,pop,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2012-01-01,15,album,3.83,['pop'],['pop'],pop,2012
6498,24h1notzzKOcLZSdRYa7yn,Lucky Ones,15,53,False,Lana Del Rey,88,51821190,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.75,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6499,4qikXelSRKvoCqFcHLB2H2,Mercy,1,69,True,Kanye West,89,31052119,rap,0hmFRR0pDSZIAvoJqEFSKv,Mercy,2012-01-01,1,single,5.48,['rap'],['rap'],rap,2012
6500,56Gt31TqVq2sDPhwnx77Tx,Merida's Home,20,31,False,Patrick Doyle,55,97014,soundtrack,3ywdCjvMj2iL372ajvu3Xx,Indomable,2012-01-01,23,compilation,1.53,['soundtrack'],['soundtrack'],soundtrack,2012
6501,7LQKuOaqJrNgVIGLFnfvdn,Million Dollar Man,10,62,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.85,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6502,0P11XLoH1nch5dDuYjYbnP,Million Dollar Man,10,43,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",4F5dVhgk569Du5cLfal3t5,Born To Die (Deluxe Version),2012-01-01,15,album,3.83,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6503,7cNz65PfCatRXoX7QtqM2A,National Anthem,6,67,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.84,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6504,47d2mzkc3bPUD93NB0gKLR,"Noble Maiden Fair (A Mhaighdean Bhan Uasal) - From Brave""/Soundtrack""",16,50,False,Emma Thompson,47,8182,musicals,7vSvdmI0szfMcn7LyVjp0R,Brave,2012-01-01,20,compilation,2.6,['musicals'],['other'],other,2012
6505,3uUCgL0cbSd0isnqhHCm1f,Off To The Races,2,61,False,Lana Del Rey,88,51847587,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,4.99,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6506,4dtbA0yooUSB9wLisRuJby,Off To The Races,2,55,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01,24,album,4.99,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6507,4XNrMwGx1SqP01sqkGTDmo,One More Night,1,74,False,Maroon 5,85,45764832,pop,2pjfMmH52fryXVQuWTWOgP,Overexposed (Deluxe),2012-01-01,15,album,3.65,['pop'],['pop'],pop,2012
6508,6cpk00i5TxCqSeqNi2HuIe,One More Night,2,79,False,Maroon 5,85,45764832,pop,6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,2012-01-01,33,album,3.65,['pop'],['pop'],pop,2012
6509,4uhSo9cVBVpdDCNxf4MBaP,Gods & Monsters,6,59,True,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.96,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6510,6sGaavvDeGTY3wV9hzIEOP,Gods & Monsters,6,54,True,Lana Del Rey,88,51798111,"alternative pop, indie pop",0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01,24,album,3.96,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6511,1EAgPzRbK9YmdOESSMUm6P,Home,2,70,False,Phillip Phillips,60,1139108,folk pop,0zIb6xazDd72sVT8OtPX3E,The World From The Side Of The Moon,2012-01-01,12,album,3.5,['folk pop'],['other'],other,2012
6512,3tPo4KskHgUvu4OKCXAkhC,Kill Me,1,51,True,The Pretty Reckless,59,1552159,,3kmNYIfWTasgAPLrAY3YBM,Kill Me,2012-01-01,1,single,3.79,[],['unknown'],unknown,2012
6513,0iyEaciAmtiv8xMkBg97Fy,Payphone,1,0,True,Maroon 5,85,45771951,pop,3MLzYyjkFBMPTgsso73O36,Payphone,2012-01-01,1,single,3.85,['pop'],['pop'],pop,2012
6514,5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,11,63,True,Nicki Minaj,84,34295707,,6fABwONLawdFjkDpLx41j8,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,21,album,3.42,[],['unknown'],unknown,2012
6515,0srwKuJPH8yBzzFUJMBQM2,Rack City,11,2,True,Tyga,78,7315854,,3KHamR7LZmFT0xqPA1Hyob,Careless World: Rise Of The Last King,2012-01-01,21,album,3.38,[],['unknown'],unknown,2012
6516,3taCbWWTilb7eNMsAzOBq4,Radio,8,72,True,Lana Del Rey,88,51847587,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.57,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6517,3QhfFRPkhPCR1RMJWV1gde,Radio,8,65,True,,0,0,,0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01,24,album,3.57,[],['unknown'],unknown,2012
6518,5xvUgoVED1F4mBu8FL0HaW,Ready or Not,1,68,False,Bridgit Mendler,59,1320576,,114sumrk5wTeMWHVin86QC,Hello My Name Is...,2012-01-01,12,album,3.34,[],['unknown'],unknown,2012
6519,7yFMhCJOsH7khgpdnyrZAZ,Ride,1,68,True,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,4.81,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6520,59RSrxkSKSixEWBAIvE5Wa,Starships,10,57,True,Nicki Minaj,84,34293318,,6fABwONLawdFjkDpLx41j8,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,21,album,3.51,[],['unknown'],unknown,2012
6521,2EBCVPNAG46nbgs6jXPGvv,Starships,10,78,True,Nicki Minaj,84,34293318,,22F5ZYY1sxoJjk6HzZfmC1,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),2012-01-01,27,album,3.51,[],['unknown'],unknown,2012
6522,789CxjEOtO76BVD1A9yJQH,Stay,9,74,False,Rihanna,90,68997177,"pop, r&b",0T23GvNaBUGtMKxZko8LQG,Unapologetic (Edited Version),2012-01-01,14,album,4.01,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2012
6523,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,11,83,False,Lana Del Rey,88,51798111,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,4.42,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6524,4BbZKmwmUGXtArKaFT6nIu,TEARS,24,45,False,HEALTH,57,321245,"noise rock, industrial, witch house, industrial rock, industrial metal",5WWosyWLObT7BowuLqcnar,Max Payne 3 Official Soundtrack,2012-01-01,25,album,4.29,"['noise rock', 'industrial', 'witch house', 'industrial rock', 'industrial metal']",['other'],other,2012
6525,5SXsXjVJCWeJuf7FHvgBYR,The Avengers,18,61,False,Alan Silvestri,57,327242,soundtrack,3wvpIkfl4oOgZLMaQBWadf,The Avengers (Original Motion Picture Soundtrack),2012-01-01,18,album,2.05,['soundtrack'],['soundtrack'],soundtrack,2012
6526,1Lw2xRuW5fcieRPfoskgog,This Is What Makes Us Girls,12,58,False,Lana Del Rey,88,51847587,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.97,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6527,0fBSs3fRoh1yJcne77fdu9,Video Games,4,78,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,4.69,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6528,3WD91HQDBIavSapet3ZpjG,Video Games,4,73,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",0Dt3FbpMQwjoT5KNAw0IXR,Born To Die – Paradise Edition (Special Version),2012-01-01,24,album,4.69,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6529,5Gy6XmBcmCZ6xQ4p729ldE,Violent Youth,9,47,False,Crystal Castles,69,3290296,"witch house, electroclash, new rave, alternative dance",2KYBzzK8L9yvBe0k5GeoD8,(III),2012-01-01,12,album,4.36,"['witch house', 'electroclash', 'new rave', 'alternative dance']",['other'],other,2012
6530,5IhBtdSKf8gGdiCUtgruA3,"We've Both Changed - From Brave""/Score""",19,32,False,Patrick Doyle,55,97044,soundtrack,7vSvdmI0szfMcn7LyVjp0R,Brave,2012-01-01,20,compilation,5.5,['soundtrack'],['soundtrack'],soundtrack,2012
6531,6g4RVB6qiuySTw9FCV1HEM,Without You,13,59,False,Lana Del Rey,88,51821190,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,3.82,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6532,2rldjI2fK6nYwlMgaITluf,Yayo,7,52,False,Lana Del Rey,88,51773650,"alternative pop, indie pop",5VoeRuTrGhTbKelUfwymwu,Born To Die - The Paradise Edition,2012-01-01,23,album,5.35,"['alternative pop', 'indie pop']",['alternative pop'],alternative pop,2012
6533,1SbqxemPdwGlvmirtQVkCU,Summit (feat. Ellie Goulding),7,57,False,Skrillex,74,7528373,"dubstep, edm, electro, electronic",5XJ2NeBxZP3HFM8VoBQEUe,Bangarang EP,2011-12-27,8,single,6.23,"['dubstep', 'edm', 'electro', 'electronic']",['edm'],edm,2011
6534,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,1,68,False,The Black Keys,68,4138562,"blues rock, garage rock, modern blues, rock",5DLhV9yOvZ7IxVmljMXtNm,El Camino,2011-12-06,11,album,3.22,"['blues rock', 'garage rock', 'modern blues', 'rock']",['rock'],rock,2011
6535,7oJpI879KcC1TTbiS2RjfX,Why Wait - Live Version,2,29,False,Shakira,85,39788275,latin pop,0qE6Dd97eQiywwpbrhb5fX,Live From Paris,2011-12-05,19,album,2.81,['latin pop'],['other'],other,2011
6536,1EY8fm4hCzXtw2UfwpbGKW,Crystals,2,54,False,M|O|O|N,46,149366,"synthwave, vaporwave",2uZgEjcV233xNRmvqvQyup,MOON E.P.,2011-11-27,4,single,4.82,"['synthwave', 'vaporwave']",['other'],other,2011
6537,10VVCjsMTbM39bPzygGSex,Hydrogen,3,56,False,M|O|O|N,46,149331,"synthwave, vaporwave",2uZgEjcV233xNRmvqvQyup,MOON E.P.,2011-11-27,4,single,4.82,"['synthwave', 'vaporwave']",['other'],other,2011
6538,2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,2,67,False,Hot Chelle Rae,51,558316,,0UkgnXc0w7qiRE2X086BdN,Whatever,2011-11-25,11,album,3.34,[],['unknown'],unknown,2011
6539,43z2Z0IWWjR2BP4lERGs93,Home,1,45,False,Daughter,58,1408571,,5ulBhwiazCORb2YO8s2dXr,The Wild Youth EP,2011-11-21,4,single,4.31,[],['unknown'],unknown,2011
6540,57mKcbEq7nMqtJ4gqJvWcp,Talk That Talk,4,72,True,Rihanna,90,68997177,"pop, r&b",1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,2011-11-19,11,album,3.49,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2011
6541,0U10zFw4GlBacOy9VDGfGL,We Found Love,3,79,False,Rihanna,90,69030894,"pop, r&b",1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,2011-11-19,11,album,3.58,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2011
6542,3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,2,78,False,Rihanna,90,69030894,"pop, r&b",1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,2011-11-19,11,album,4.04,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2011
6543,3Yt9lRtS5V4nbJnwcgFgvC,You Da One,1,76,True,Rihanna,90,69030894,"pop, r&b",1Kw1bVd07oRqcjrcjQKC8T,Talk That Talk,2011-11-19,11,album,3.33,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2011
6544,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,2,83,False,Rihanna,90,68997177,"pop, r&b",2g1EakEaW7fPTZC6vBmBCn,Talk That Talk,2011-11-18,11,album,4.04,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2011
6545,5sDx7tlKik6y6k2wfCnrxL,Super Mario Bros: Theme,6,36,False,Koji Kondo,47,61813,,3bBCofH4VxHokZ6fRCgbGx,The Greatest Video Game Music,2011-11-18,21,album,4.2,[],['unknown'],unknown,2011
6546,53Lp7OESwvZmD9D4b4fMG6,"Uncharted, Drake's Fortune: Nate's Theme",7,42,False,Greg Edmonson,37,9476,soundtrack,3bBCofH4VxHokZ6fRCgbGx,The Greatest Video Game Music,2011-11-18,21,album,1.87,['soundtrack'],['soundtrack'],soundtrack,2011
6547,6qn9YLKt13AGvpq9jfO8py,We Found Love,3,83,False,Rihanna,90,68997177,"pop, r&b",2g1EakEaW7fPTZC6vBmBCn,Talk That Talk,2011-11-18,11,album,3.58,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2011
6548,2Aq7zCYfNpb2Q7AkVbMKzk,Angry Birds: Main Theme,4,32,False,Ari Pulkkinen,35,20991,,3bBCofH4VxHokZ6fRCgbGx,The Greatest Video Game Music,2011-11-18,21,album,3.28,[],['unknown'],unknown,2011
6549,7aENwq13lwx4TLLNRDxr5P,Elder Scrolls: Oblivion,13,41,False,Jeremy Soule,65,189122,"medieval, soundtrack",3bBCofH4VxHokZ6fRCgbGx,The Greatest Video Game Music,2011-11-18,21,album,1.87,"['medieval', 'soundtrack']",['soundtrack'],soundtrack,2011
6550,3LWDPEXEaLBRGNLbdcbwBR,Mr. Saxobeat - Radio Edit,1,76,False,Alexandra Stan,60,432466,europop,5K3ZT6CPpaPXanq1lKyRuL,Saxobeats,2011-11-16,13,album,3.25,['europop'],['other'],other,2011
6551,0YsGMHid6sFq5PcToe3JZE,Les,8,8,True,Childish Gambino,78,14561716,,2nkHPk6e7TgemWh07yFHxh,Camp,2011-11-15,13,album,5.28,[],['unknown'],unknown,2011
6552,124NFj84ppZ5pAxTuVQYCQ,Take Care,5,76,True,Drake,95,103067383,rap,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,19,album,4.62,['rap'],['rap'],rap,2011
6553,4Kz4RdRCceaA9VgTqBhBfa,The Motto,19,73,True,Drake,95,103039388,rap,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,19,album,3.02,['rap'],['rap'],rap,2011
6554,6LxSe8YmdPxy095Ux6znaQ,Headlines,3,85,True,Drake,95,103094105,rap,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,19,album,3.93,['rap'],['rap'],rap,2011
6555,3WWAvWDBQANpJeNbvVbjMg,Heartbeat,6,1,True,Childish Gambino,78,14561716,,32KdoFFhgjCLdU0DWL71tx,Camp,2011-11-15,13,album,4.49,[],['unknown'],unknown,2011
6556,0jF2AdhsalO1L7KkhK4LE5,Practice,17,78,True,Drake,95,103067383,rap,6X1x82kppWZmDzlXXK3y3q,Take Care (Deluxe),2011-11-15,19,album,3.96,['rap'],['rap'],rap,2011
6557,63pQm5g0IXLckrv9X3KEyX,Stereo Hearts (feat. Adam Levine),4,50,False,Gym Class Heroes,67,1671796,,30AG0X0C5Gl5zrm5TsAqlH,The Papercut Chronicles II (Deluxe Edition),2011-11-15,13,album,3.51,[],['unknown'],unknown,2011
6558,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),4,82,False,Gym Class Heroes,67,1672769,,2mumCpGmuE9iDeOvMx6XrB,The Papercut Chronicles II,2011-11-11,11,album,3.51,[],['unknown'],unknown,2011
6559,2AwHZZUf8QLreMWUrgR4T9,Meth Lab Zoso Sticker,1,0,False,7Horse,44,29307,"blues rock, modern blues",60IwyXp7T0zwmRsK2JoE01,Let The 7Horse Run,2011-11-11,10,album,3.68,"['blues rock', 'modern blues']",['other'],other,2011
6560,3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),7,63,True,Gym Class Heroes,67,1672769,,2mumCpGmuE9iDeOvMx6XrB,The Papercut Chronicles II,2011-11-11,11,album,3.7,[],['unknown'],unknown,2011
6561,46QazXxQS0B31CnbRCy8CV,Rock You Like a Hurricane - 2011,4,64,False,Scorpions,73,8602427,"hard rock, glam metal, rock",4vQ96yyyYbaeTQujH3iTtd,Comeblack,2011-11-07,13,album,4.25,"['hard rock', 'glam metal', 'rock']",['rock'],rock,2011
6562,0YywjDvFudcaHG74NuWISy,People Help the People,3,70,False,Birdy,68,3737235,,1WGjSVIw0TVfbp5KrOFiP0,Birdy,2011-11-04,11,album,4.27,[],['unknown'],unknown,2011
6563,6k8kLJFmWkHaTbSLUhJ3H0,Skinny Love,2,57,False,Birdy,68,3737128,,2dpWqqBl9Faf0Bfo8q4F5u,Birdy,2011-11-04,12,album,3.35,[],['unknown'],unknown,2011
6564,6z5Yh7kOKeLjqIsNdokIpU,a thousand years,6,66,False,Christina Perri,71,4307803,soft pop,2lkbTVYUYHXoXt17WXIAVc,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),2011-11-04,18,compilation,4.75,['soft pop'],['soft pop'],soft pop,2011
6565,0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,3,74,False,Bruno Mars,90,75513910,,1iGIqDBXm5HpTqHCvdc4QP,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),2011-11-04,19,compilation,4.29,[],['unknown'],unknown,2011
6566,5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,1,74,False,Avicii,79,23434999,edm,1OEGfToF7QbjUgyxMAnGXg,Levels,2011-10-28,4,single,3.33,['edm'],['edm'],edm,2011
6567,7uRznL3LcuazKpwCTpDltz,Mr. Know It All,1,45,False,Kelly Clarkson,72,10960422,christmas,1MNvMtEmMMdBXZBDcFNcWj,Stronger (Deluxe Version),2011-10-24,17,album,3.87,['christmas'],['other'],other,2011
6568,6nek1Nin9q48AVZcWs9e9D,Paradise,3,84,False,Coldplay,88,60804949,,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,14,album,4.64,[],['unknown'],unknown,2011
6569,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),2,74,False,Kelly Clarkson,72,10961941,christmas,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),2011-10-24,17,album,3.69,['christmas'],['other'],other,2011
6570,5zyfzNnBzN7f7PVkJFnW2g,Us Against the World,5,56,False,Coldplay,88,60830643,,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,14,album,3.99,[],['unknown'],unknown,2011
6571,1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,4,70,False,Coldplay,88,60830643,,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,14,album,4.75,[],['unknown'],unknown,2011
6572,2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,7,70,False,Coldplay,88,60804949,,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,14,album,4.01,[],['unknown'],unknown,2011
6573,0V6J3G6SyYGQzzLUSAlAKe,Without You (feat. Usher) - Radio Edit,5,47,False,David Guetta,87,27139342,edm,4m9qpy3ZPfQd8OUOqDDCnS,Without You (feat. Usher) [Remixes],2011-10-21,5,single,3.47,['edm'],['edm'],edm,2011
6574,6lanRgr6wXibZr8KgzXxBl,a thousand years,1,83,False,Christina Perri,71,4308713,soft pop,15yvc643iYfQtb6zh9NEJo,a thousand years,2011-10-18,1,single,4.75,['soft pop'],['soft pop'],soft pop,2011
6575,0eTGEFTkCYweDUSxL4lsUc,"Theme from The Exorcist""""",10,26,False,Mike Oldfield,57,679831,"progressive rock, new age",7acG1oGopEiWktj4wPYk4z,Halloween: Essential Music for a Frightful Night,2011-10-18,20,album,3.52,"['progressive rock', 'new age']",['other'],other,2011
6576,5gSyA2kF2exJ944JFNKcLg,I Wrote in Blood,6,46,False,Still Corners,58,374516,dream pop,7jD6Vz4DvhpjJ6x16oWv1y,Creatures of an Hour,2011-10-11,10,album,4.14,['dream pop'],['other'],other,2011
6577,5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)",1,74,True,Snoop Dogg,80,15695279,"g-funk, west coast hip hop, gangster rap, hip hop, old school hip hop, rap",11Bkx3E99vf0IlYPND61LJ,"Young, Wild & Free (feat. Bruno Mars)",2011-10-11,1,single,3.45,"['g-funk', 'west coast hip hop', 'gangster rap', 'hip hop', 'old school hip hop', 'rap']","['hip hop', 'rap']","hip hop, rap",2011
6578,0M3HkE321xpCbCYqVKzr1q,It Will Rain,1,84,False,Bruno Mars,90,75474551,,4A0vJtV9ok7vmr9ursSKj8,It Will Rain,2011-09-28,1,single,4.29,[],['unknown'],unknown,2011
6579,2wAJTrFhCnQyNSD3oUgTZO,Work Out,16,79,True,J. Cole,82,27069939,rap,0fhmJYVhW0e4i33pCLPA5i,Cole World: The Sideline Story,2011-09-27,16,album,3.92,['rap'],['rap'],rap,2011
6580,6j7hih15xG2cdYwIJnQXsq,Not Over You,2,63,False,Gavin DeGraw,58,1257429,,2zVRgW8bXd7ukXRZSWw81j,Sweeter,2011-09-19,10,album,3.64,[],['unknown'],unknown,2011
6581,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,1,63,False,Jason Derulo,76,12460618,,31tCg5RXhY5jpagfCPcQa2,Future History (Deluxe Edition),2011-09-16,14,album,3.43,[],['unknown'],unknown,2011
6582,04OjLvOApQve45B0ISx4XN,I Want to Know What Love Is,11,66,False,Foreigner,72,3832095,"aor, classic rock",2PkF7dq9jpgTbSN4y3AHdN,Feels Like The First Time,2011-09-13,23,album,4.76,"['aor', 'classic rock']",['other'],other,2011
6583,0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,11,65,False,Ed Sheeran,88,122802777,soft pop,02pi98kE0nra0yBqCStzbC,+,2011-09-09,16,album,4.68,['soft pop'],['soft pop'],soft pop,2011
6584,0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,12,69,False,Ed Sheeran,88,122789460,soft pop,02pi98kE0nra0yBqCStzbC,+,2011-09-09,16,album,8.77,['soft pop'],['soft pop'],soft pop,2011
6585,1VdZ0vKfR5jneCmWIUAMxK,The A Team,1,75,False,Ed Sheeran,88,122802777,soft pop,0W5GGnapMz0VwemQvJDqa7,+,2011-09-09,12,album,4.3,['soft pop'],['soft pop'],soft pop,2011
6586,0OETMJ8CZV2GQ4m79thkea,Wrong Floor,15,34,False,Cliff Martinez,40,64972,soundtrack,3fKas0iq7DWAylIQxGEIQW,Drive (Original Motion Picture Soundtrack),2011-09-06,19,compilation,1.51,['soundtrack'],['soundtrack'],soundtrack,2011
6587,314rgASNh722JZAnITZOeQ,A Real Hero (feat. Electric Youth),3,0,False,College,46,120141,synthwave,3fKas0iq7DWAylIQxGEIQW,Drive (Original Motion Picture Soundtrack),2011-09-06,19,compilation,4.46,['synthwave'],['other'],other,2011
6588,2oNOFOz8Eg0qJ3yHVeefUB,He Had a Good Time,8,37,False,Cliff Martinez,40,64974,soundtrack,3fKas0iq7DWAylIQxGEIQW,Drive (Original Motion Picture Soundtrack),2011-09-06,19,compilation,1.61,['soundtrack'],['soundtrack'],soundtrack,2011
6589,1ptBH8MFuEgtEcjcU6t5t1,I Drive,7,42,False,Cliff Martinez,40,64974,soundtrack,3fKas0iq7DWAylIQxGEIQW,Drive (Original Motion Picture Soundtrack),2011-09-06,19,compilation,2.05,['soundtrack'],['soundtrack'],soundtrack,2011
6590,0GO8y8jQk1PkHzS31d699N,Tongue Tied,2,77,False,GROUPLOVE,60,1255113,indie,3oylWMc9TTC6Nx4I6U3axc,Never Trust a Happy Song,2011-09-02,12,album,3.63,['indie'],['indie'],indie,2011
6591,77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia),13,56,False,David Guetta,87,27139342,edm,08DAekBeqPRCsn3XHDwj6b,Nothing but the Beat,2011-08-31,13,album,4.08,['edm'],['edm'],edm,2011
6592,3djPwpsQAnp8B8gC81e7fk,Where Them Girls At (feat. Nicki Minaj & Flo Rida),1,46,True,David Guetta,87,27141717,edm,08DAekBeqPRCsn3XHDwj6b,Nothing but the Beat,2011-08-31,13,album,3.5,['edm'],['edm'],edm,2011
6593,7rGMKCgeYXpBecQ1FPb3oc,Without You (feat. Usher),5,45,False,David Guetta,87,27139342,edm,08DAekBeqPRCsn3XHDwj6b,Nothing but the Beat,2011-08-31,13,album,3.46,['edm'],['edm'],edm,2011
6594,16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),2,72,False,Cobra Starship,58,520711,,5gXDrzBIzmAhiE0dNKwy0i,Night Shades,2011-08-29,10,album,3.59,[],['unknown'],unknown,2011
6595,3NcO4jGK1Opb5ea0mYLpxb,Good Feeling,1,55,False,Flo Rida,79,8971415,,19JqA8H10co29VVwazL2Gw,Good Feeling,2011-08-29,1,single,4.13,[],['unknown'],unknown,2011
